colour	x	y	key	showSelectedlegendsizecolour	PANEL
#00BFFF	0.5	0.939576885752978	0.5	OPART	2
#00BFFF	1.5	0.789186604005739	1.5	OPART	2
#00BFFF	2.5	1	2.5	OPART	2
#00BFFF	3.5	0.740406947392211	3.5	OPART	2
#00BFFF	4.5	0.349765710762551	4.5	OPART	2
#00BFFF	5.5	0.469515753676102	5.5	OPART	2
#00BFFF	6.5	0.567474840186457	6.5	OPART	2
#00BFFF	7.5	0.700854598444003	7.5	OPART	2
#00BFFF	8.5	0.563739382530487	8.5	OPART	2
#00BFFF	9.5	0	9.5	OPART	2
#00BFFF	10.5	0.312562696368298	10.5	OPART	2
#00BFFF	11.5	0.366974849538372	11.5	OPART	2
#00BFFF	12.5	0.18966229695316	12.5	OPART	2
